2012 Subaru Impreza 2.0i-L G4 Manual AWD MY13,Manual,"

$12900*
","191,699 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-l-g4-manual-awd-my13/SSE-AD-13941737/?Cr=216
2012 Subaru Impreza 2.0i G4 Manual AWD MY13,Manual,"

$12950*
","191,000 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-manual-awd-my13/SSE-AD-13585433/?Cr=217
2009 Subaru Impreza RS G3 Auto AWD MY09,Automatic,"

$12980*
","180,329 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2009-subaru-impreza-rs-g3-auto-awd-my09/OAG-AD-21922418/?Cr=218
2008 Subaru Impreza RS G3 Manual AWD MY09,Manual,"

$12990*
","142,884 km",Sedan,4cyl 2.0L Petrol,SA,https://www.carsales.com.au//cars/details/2008-subaru-impreza-rs-g3-manual-awd-my09/OAG-AD-21435767/?Cr=219
2012 Subaru Impreza 2.0i G4 Auto AWD MY12,Automatic,"

$12990*
","138,169 km",Sedan,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-auto-awd-my12/OAG-AD-21977338/?Cr=220
2012 Subaru Impreza 2.0i G4 Auto AWD MY12,Automatic,"

$12990*
","179,521 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-auto-awd-my12/OAG-AD-21986657/?Cr=221
2013 Subaru Impreza 2.0i-L G4 Manual AWD MY13,Manual,"

$12990*
","153,700 km",Sedan,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-l-g4-manual-awd-my13/SSE-AD-14838122/?Cr=222
2004 Subaru Impreza WRX S Manual AWD MY05,Manual,"

$12990*
","243,775 km",Hatch,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2004-subaru-impreza-wrx-s-manual-awd-my05/SSE-AD-13914128/?Cr=223
2011 Subaru Impreza R Special Edition G3 Manual AWD MY11,Manual,"

$12999*
","145,000 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2011-subaru-impreza-r-special-edition-g3-manual-awd-my11/SSE-AD-14936391/?Cr=224
2009 Subaru Impreza R G3 Auto AWD MY10,Automatic,"

$13000*
","187,000 km",Sedan,4cyl 2.0L Petrol,SA,https://www.carsales.com.au//cars/details/2009-subaru-impreza-r-g3-auto-awd-my10/SSE-AD-13063223/?Cr=225
2009 Subaru Impreza RS G3 Manual AWD MY10,Manual,"

$13000*
","147,595 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2009-subaru-impreza-rs-g3-manual-awd-my10/SSE-AD-15163217/?Cr=226
2003 Subaru Impreza WRX S Manual AWD MY03,Manual,"

$13000*
","266,800 km",Sedan,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2003-subaru-impreza-wrx-s-manual-awd-my03/SSE-AD-14949130/?Cr=227
2002 Subaru Impreza WRX S Manual AWD MY02,Manual,"

$13000*
","260,000 km",Sedan,4cyl 2.0L Turbo Petrol,VIC,https://www.carsales.com.au//cars/details/2002-subaru-impreza-wrx-s-manual-awd-my02/SSE-AD-13918383/?Cr=228
2014 Subaru Impreza 2.0i G4 Manual AWD MY14,Manual,"

$13000*
","165,500 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-g4-manual-awd-my14/SSE-AD-11971482/?Cr=229
2009 Subaru Impreza WRX G3 Manual AWD MY09,Manual,"

$13200*
","206,500 km",Sedan,4cyl 2.5L Turbo Petrol,VIC,https://www.carsales.com.au//cars/details/2009-subaru-impreza-wrx-g3-manual-awd-my09/SSE-AD-14187386/?Cr=230
2003 Subaru Impreza WRX S Manual AWD MY03,Manual,"

$13200*
","220,000 km",Hatch,4cyl 2.0L Turbo Petrol,SA,https://www.carsales.com.au//cars/details/2003-subaru-impreza-wrx-s-manual-awd-my03/SSE-AD-15073659/?Cr=231
2008 Subaru Impreza WRX G3 Manual AWD MY08,Manual,"

$13250*
","277,000 km",Hatch,4cyl 2.5L Turbo Petrol,QLD,https://www.carsales.com.au//cars/details/2008-subaru-impreza-wrx-g3-manual-awd-my08/SSE-AD-14372303/?Cr=232
2014 Subaru Impreza 2.0i-L G4 Manual AWD MY14,Manual,"
$13990

","221,268 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-l-g4-manual-awd-my14/OAG-AD-21937832/?Cr=233
2014 Subaru Impreza 2.0i G4 Manual AWD MY14,Manual,"

$13400*
","134,420 km",Sedan,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-g4-manual-awd-my14/SSE-AD-15045500/?Cr=234
2011 Subaru Impreza R G3 Auto AWD MY11,Automatic,"

$13490*
","119,775 km",Sedan,4cyl 2.0L Petrol,WA,https://www.carsales.com.au//cars/details/2011-subaru-impreza-r-g3-auto-awd-my11/OAG-AD-21910914/?Cr=235
2012 Subaru Impreza 2.0i G4 Manual AWD MY13,Manual,"

$13499*
","107,551 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-manual-awd-my13/SSE-AD-7419949/?Cr=236
2013 Subaru Impreza 2.0i G4 Manual AWD MY13,Manual,"

$13500*
","160,000 km",Sedan,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-g4-manual-awd-my13/SSE-AD-15076192/?Cr=237
1997 Subaru Impreza WRX N Manual AWD MY97,Manual,"

$13500*
","244,500 km",Sedan,4cyl 2.0L Turbo Petrol,SA,https://www.carsales.com.au//cars/details/1997-subaru-impreza-wrx-n-manual-awd-my97/SSE-AD-14159188/?Cr=238
2013 Subaru Impreza 2.0i G4 Manual AWD MY13,Manual,"

$13500*
","103,000 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-g4-manual-awd-my13/SSE-AD-15182961/?Cr=239
2014 Subaru Impreza 2.0i-L G4 Auto AWD MY14,Automatic,"

$13500*
","207,000 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-l-g4-auto-awd-my14/SSE-AD-13456941/?Cr=240
2012 Subaru Impreza 2.0i-L G4 Auto AWD MY12,Automatic,"
$13980

","135,006 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-l-g4-auto-awd-my12/OAG-AD-22015594/?Cr=241
2015 Subaru Impreza 2.0i G4 Auto AWD MY16,Automatic,"
$13992

","120,997 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2015-subaru-impreza-2-0i-g4-auto-awd-my16/OAG-AD-21696652/?Cr=242
2011 Subaru Impreza R G3 Auto AWD MY11,Automatic,"

$13588*
","98,189 km",Sedan,4cyl 2.0L Petrol,WA,https://www.carsales.com.au//cars/details/2011-subaru-impreza-r-g3-auto-awd-my11/OAG-AD-21996974/?Cr=243
2012 Subaru Impreza 2.0i-L G4 Manual AWD MY12,Manual,"

$13800*
","149,000 km",Sedan,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-l-g4-manual-awd-my12/SSE-AD-14897755/?Cr=244
2009 Subaru Impreza RS G3 Auto AWD MY09,Automatic,"

$13850*
","200,807 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2009-subaru-impreza-rs-g3-auto-awd-my09/SSE-AD-15139224/?Cr=245
2004 Subaru Impreza WRX S Manual AWD MY05,Manual,"

$13900*
","182,000 km",Hatch,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2004-subaru-impreza-wrx-s-manual-awd-my05/SSE-AD-15131566/?Cr=246
2013 Subaru Impreza 2.0i G4 Auto AWD MY13,Automatic,"

$13900*
","136,219 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-g4-auto-awd-my13/SSE-AD-15115289/?Cr=247
1998 Subaru Impreza WRX N Manual AWD MY98,Manual,"

$13900*
","285,000 km",Hatch,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/1998-subaru-impreza-wrx-n-manual-awd-my98/SSE-AD-14734425/?Cr=248
2009 Subaru Impreza RX G3 Auto AWD MY09,Automatic,"

$13985*
","165,919 km",Sedan,4cyl 2.0L Petrol,WA,https://www.carsales.com.au//cars/details/2009-subaru-impreza-rx-g3-auto-awd-my09/OAG-AD-21923787/?Cr=249
2012 Subaru Impreza 2.0i G4 Auto AWD MY13,Automatic,"

$13990*
","142,000 km",Sedan,4cyl 2.0L Petrol,SA,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-auto-awd-my13/OAG-AD-21822087/?Cr=250
2012 Subaru Impreza 2.0i G4 Auto AWD MY12,Automatic,"

$13990*
","150,500 km",Hatch,4cyl 2.0L Petrol,TAS,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-auto-awd-my12/OAG-AD-21960132/?Cr=251
2011 Subaru Impreza RS G3 Auto AWD MY11,Automatic,"

$13990*
","117,845 km",Hatch,4cyl 2.0L Petrol,WA,https://www.carsales.com.au//cars/details/2011-subaru-impreza-rs-g3-auto-awd-my11/OAG-AD-21985061/?Cr=252
2009 Subaru Impreza RS G3 Manual AWD MY09,Manual,"
$14627

","141,923 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2009-subaru-impreza-rs-g3-manual-awd-my09/OAG-AD-21873586/?Cr=253
2014 Subaru Impreza 2.0i G4 Auto AWD MY14,Automatic,"

$13999*
","133,000 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-g4-auto-awd-my14/SSE-AD-15158246/?Cr=254
2013 Subaru Impreza 2.0i G4 Auto AWD MY13,Automatic,"

$13999*
","238,000 km",Sedan,4cyl 2.0L Petrol,SA,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-g4-auto-awd-my13/OAG-AD-21518146/?Cr=255
2012 Subaru Impreza 2.0i-S G4 Auto AWD MY12,Automatic,"

$13999*
","180,000 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-s-g4-auto-awd-my12/SSE-AD-14981963/?Cr=256
2011 Subaru Impreza R Special Edition G3 Manual AWD MY11,Manual,"

$14000*
","75,786 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2011-subaru-impreza-r-special-edition-g3-manual-awd-my11/SSE-AD-13586253/?Cr=257
2013 Subaru Impreza 2.0i-L G4 Auto AWD MY14,Automatic,"

$14000*
","127,000 km",Sedan,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-l-g4-auto-awd-my14/SSE-AD-13594540/?Cr=258
2001 Subaru Impreza WRX S Manual AWD MY01,Manual,"

$14000*
","167,800 km",Sedan,4cyl 2.0L Turbo Petrol,QLD,https://www.carsales.com.au//cars/details/2001-subaru-impreza-wrx-s-manual-awd-my01/SSE-AD-13027504/?Cr=259
2001 Subaru Impreza WRX S Manual AWD MY01,Manual,"

$14000*
","174,000 km",Sedan,4cyl 2.0L Turbo Petrol,SA,https://www.carsales.com.au//cars/details/2001-subaru-impreza-wrx-s-manual-awd-my01/SSE-AD-14020532/?Cr=260
2007 Subaru Impreza WRX G3 Manual AWD MY08,Manual,"

$14000*
","213,123 km",Hatch,4cyl 2.5L Turbo Petrol,VIC,https://www.carsales.com.au//cars/details/2007-subaru-impreza-wrx-g3-manual-awd-my08/SSE-AD-14758968/?Cr=261
2003 Subaru Impreza WRX S Manual AWD MY03,Manual,"

$14000*
","207,881 km",Sedan,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2003-subaru-impreza-wrx-s-manual-awd-my03/SSE-AD-14805769/?Cr=262
2001 Subaru Impreza WRX S Auto AWD MY02,Automatic,"

$14000*
","254,052 km",Sedan,4cyl 2.0L Turbo Petrol,QLD,https://www.carsales.com.au//cars/details/2001-subaru-impreza-wrx-s-auto-awd-my02/SSE-AD-13162849/?Cr=263
2007 Subaru Impreza WRX G3 Manual AWD MY08,Manual,"

$14000*
","235,000 km",Hatch,4cyl 2.5L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2007-subaru-impreza-wrx-g3-manual-awd-my08/SSE-AD-15179025/?Cr=264
2010 Subaru Impreza RS Special Edition G3 Auto AWD MY10,Automatic,"

$14000*
","189,000 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2010-subaru-impreza-rs-special-edition-g3-auto-awd-my10/SSE-AD-13690349/?Cr=265
2011 Subaru Impreza R G3 Auto AWD MY11,Automatic,"
$14490

","104,090 km",Sedan,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2011-subaru-impreza-r-g3-auto-awd-my11/OAG-AD-21918050/?Cr=266
2012 Subaru Impreza 2.0i-L G4 Auto AWD MY12,Automatic,"
$14990

","152,367 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-l-g4-auto-awd-my12/OAG-AD-21339130/?Cr=267
2012 Subaru Impreza 2.0i G4 Auto AWD MY12,Automatic,"
$14990

","180,837 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-auto-awd-my12/OAG-AD-21839632/?Cr=268
2006 Subaru Impreza R S Auto AWD MY06,Automatic,"

$14345*
","116,541 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2006-subaru-impreza-r-s-auto-awd-my06/OAG-AD-21982140/?Cr=269
2014 Subaru Impreza 2.0i-S G4 Auto AWD MY14,Automatic,"

$14500*
","211,909 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-s-g4-auto-awd-my14/SSE-AD-13826451/?Cr=270
2007 Subaru Impreza WRX G3 Manual AWD MY08,Manual,"

$14500*
","255,000 km",Hatch,4cyl 2.5L Turbo Petrol,QLD,https://www.carsales.com.au//cars/details/2007-subaru-impreza-wrx-g3-manual-awd-my08/SSE-AD-15181461/?Cr=271
2012 Subaru Impreza 2.0i-L G4 Auto AWD MY12,Automatic,"

$14500*
","159,810 km",Sedan,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-l-g4-auto-awd-my12/SSE-AD-14861709/?Cr=272
2014 Subaru Impreza 2.0i Luxury G4 Manual AWD MY14,Manual,"

$14500*
","181,000 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-luxury-g4-manual-awd-my14/SSE-AD-14900549/?Cr=273
2002 Subaru Impreza WRX S Manual AWD MY02,Manual,"

$14500*
","274,193 km",Sedan,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2002-subaru-impreza-wrx-s-manual-awd-my02/SSE-AD-14186253/?Cr=274
2006 Subaru Impreza WRX S Manual AWD MY07,Manual,"

$14500*
","173,211 km",Hatch,4cyl 2.5L Turbo Petrol,SA,https://www.carsales.com.au//cars/details/2006-subaru-impreza-wrx-s-manual-awd-my07/SSE-AD-14880804/?Cr=275
2006 Subaru Impreza WRX S Manual AWD MY06,Manual,"

$14500*
","169,888 km",Hatch,4cyl 2.5L Turbo Petrol,VIC,https://www.carsales.com.au//cars/details/2006-subaru-impreza-wrx-s-manual-awd-my06/SSE-AD-14935797/?Cr=276
2014 Subaru Impreza 2.0i G4 Auto AWD MY14,Automatic,"
$14990

","145,426 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-g4-auto-awd-my14/OAG-AD-21965022/?Cr=277
2014 Subaru Impreza 2.0i G4 Manual AWD MY14,Manual,"
$14999

","113,858 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-g4-manual-awd-my14/OAG-AD-21999352/?Cr=278
2009 Subaru Impreza WRX G3 Manual AWD MY09,Manual,"

$14600*
","211,000 km",Hatch,4cyl 2.5L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2009-subaru-impreza-wrx-g3-manual-awd-my09/SSE-AD-14875008/?Cr=279
2010 Subaru Impreza R G3 Auto AWD MY10,Automatic,"

$14888*
","95,799 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2010-subaru-impreza-r-g3-auto-awd-my10/OAG-AD-22003282/?Cr=280
2006 Subaru Impreza WRX S Manual AWD MY07,Manual,"

$14888*
","184,000 km",Sedan,4cyl 2.5L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2006-subaru-impreza-wrx-s-manual-awd-my07/SSE-AD-14424419/?Cr=281
2005 Subaru Impreza WRX S Manual AWD MY05,Manual,"

$14900*
","181,272 km",Hatch,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2005-subaru-impreza-wrx-s-manual-awd-my05/SSE-AD-14968256/?Cr=282
1998 Subaru Impreza WRX N Manual AWD MY98,Manual,"

$14900*
","222,088 km",Hatch,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/1998-subaru-impreza-wrx-n-manual-awd-my98/SSE-AD-14516115/?Cr=283
2014 Subaru Impreza 2.0i G4 Auto AWD MY14,Automatic,"

$14990*
","145,960 km",Hatch,4cyl 2.0L Petrol,SA,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-g4-auto-awd-my14/OAG-AD-21980921/?Cr=284
2014 Subaru Impreza 2.0i G4 Manual AWD MY14,Manual,"

$14990*
","93,014 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-g4-manual-awd-my14/OAG-AD-22037549/?Cr=285
2013 Subaru Impreza 2.0i G4 Auto AWD MY13,Automatic,"

$14990*
","99,815 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-g4-auto-awd-my13/OAG-AD-21051959/?Cr=286
2008 Subaru Impreza WRX G3 Manual AWD MY08,Manual,"

$15000*
","198,750 km",Hatch,4cyl 2.5L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2008-subaru-impreza-wrx-g3-manual-awd-my08/SSE-AD-14979945/?Cr=287
2005 Subaru Impreza RS-X S Auto AWD MY05,Automatic,"

$15000*
","120,000 km",Sedan,4cyl 2.5L Petrol,NSW,https://www.carsales.com.au//cars/details/2005-subaru-impreza-rs-x-s-auto-awd-my05/SSE-AD-14847438/?Cr=288
2007 Subaru Impreza WRX G3 Manual AWD MY08,Manual,"

$15000*
","183,000 km",Hatch,4cyl 2.5L Turbo Petrol,VIC,https://www.carsales.com.au//cars/details/2007-subaru-impreza-wrx-g3-manual-awd-my08/SSE-AD-15188042/?Cr=289
2016 Subaru Impreza 2.0i G4 Auto AWD MY16,Automatic,"

$15000*
","182,205 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2016-subaru-impreza-2-0i-g4-auto-awd-my16/SSE-AD-15037727/?Cr=290
2009 Subaru Impreza WRX G3 Manual AWD MY09,Manual,"

$15000*
","194,000 km",Hatch,4cyl 2.5L Turbo Petrol,QLD,https://www.carsales.com.au//cars/details/2009-subaru-impreza-wrx-g3-manual-awd-my09/SSE-AD-14083799/?Cr=291
2006 Subaru Impreza WRX S Manual AWD MY06,Manual,"

$15000*
","180,000 km",Hatch,4cyl 2.5L Turbo Petrol,SA,https://www.carsales.com.au//cars/details/2006-subaru-impreza-wrx-s-manual-awd-my06/SSE-AD-13708224/?Cr=292
2012 Subaru Impreza 2.0i-L G4 Manual AWD MY13,Manual,"
$15990

","116,243 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-l-g4-manual-awd-my13/OAG-AD-21635875/?Cr=293
2010 Subaru Impreza RS G3 Auto AWD MY11,Automatic,"

$15400*
","32,939 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2010-subaru-impreza-rs-g3-auto-awd-my11/SSE-AD-14957378/?Cr=294
2000 Subaru Impreza WRX N Manual AWD MY00,Manual,"

$15500*
","175,500 km",Hatch,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2000-subaru-impreza-wrx-n-manual-awd-my00/SSE-AD-14543172/?Cr=295
2001 Subaru Impreza WRX S Manual AWD MY01,Manual,"

$15500*
","268,000 km",Sedan,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2001-subaru-impreza-wrx-s-manual-awd-my01/SSE-AD-13472430/?Cr=296
2005 Subaru Impreza WRX S Manual AWD MY06,Manual,"

$15500*
","156,052 km",Hatch,4cyl 2.5L Turbo Petrol,SA,https://www.carsales.com.au//cars/details/2005-subaru-impreza-wrx-s-manual-awd-my06/SSE-AD-14954930/?Cr=297
2012 Subaru Impreza 2.0i G4 Auto AWD MY12,Automatic,"

$15500*
","134,000 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-auto-awd-my12/SSE-AD-14908719/?Cr=298
2010 Subaru Impreza WRX Club Spec 10 G3 Manual AWD MY10,Manual,"

$15500*
","214,953 km",Sedan,4cyl 2.5L Turbo Petrol,SA,https://www.carsales.com.au//cars/details/2010-subaru-impreza-wrx-club-spec-10-g3-manual-awd-my10/SSE-AD-14957232/?Cr=299
2015 Subaru Impreza 2.0i Premium G4 Auto AWD MY15,Automatic,"

$15500*
","178,630 km",Hatch,4cyl 2.0L Petrol,SA,https://www.carsales.com.au//cars/details/2015-subaru-impreza-2-0i-premium-g4-auto-awd-my15/SSE-AD-15120693/?Cr=300
2004 Subaru Impreza WRX S Manual AWD MY04,Manual,"

$15500*
","184,000 km",Sedan,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2004-subaru-impreza-wrx-s-manual-awd-my04/SSE-AD-14510351/?Cr=301
2009 Subaru Impreza WRX G3 Manual AWD MY10,Manual,"

$15500*
","190,000 km",Sedan,4cyl 2.5L Turbo Petrol,TAS,https://www.carsales.com.au//cars/details/2009-subaru-impreza-wrx-g3-manual-awd-my10/SSE-AD-12747473/?Cr=302
2012 Subaru Impreza 2.0i-S G4 Auto AWD MY12,Automatic,"

$15500*
","97,000 km",Sedan,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-s-g4-auto-awd-my12/SSE-AD-13718122/?Cr=303
2006 Subaru Impreza WRX S Manual AWD MY07,Manual,"

$15750*
","146,000 km",Sedan,4cyl 2.5L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2006-subaru-impreza-wrx-s-manual-awd-my07/SSE-AD-14370401/?Cr=304
2014 Subaru Impreza 2.0i-L G4 Auto AWD MY14,Automatic,"

$15770*
","130,894 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-l-g4-auto-awd-my14/OAG-AD-21011655/?Cr=305
2014 Subaru Impreza 2.0i-L G4 Auto AWD MY14,Automatic,"

$15770*
","130,894 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-l-g4-auto-awd-my14/OAG-AD-22020414/?Cr=306
2014 Subaru Impreza 2.0i-L G4 Auto AWD MY14,Automatic,"

$15800*
","112,887 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-l-g4-auto-awd-my14/SSE-AD-14629211/?Cr=307
2013 Subaru Impreza 2.0i G4 Auto AWD MY13,Automatic,"

$15900*
","162,900 km",Hatch,4cyl 2.0L Petrol,WA,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-g4-auto-awd-my13/SSE-AD-15123927/?Cr=308
2009 Subaru Impreza WRX G3 Manual AWD MY09,Manual,"

$15900*
","194,259 km",Sedan,4cyl 2.5L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2009-subaru-impreza-wrx-g3-manual-awd-my09/SSE-AD-14869780/?Cr=309
2014 Subaru Impreza 2.0i G4 Auto AWD MY14,Automatic,"

$15950*
","105,000 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-g4-auto-awd-my14/SSE-AD-14823369/?Cr=310
2013 Subaru Impreza 2.0i G4 Auto AWD MY13,Automatic,"

$15990*
","178,179 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-g4-auto-awd-my13/OAG-AD-21706211/?Cr=311
2015 Subaru Impreza 2.0i G4 Auto AWD MY16,Automatic,"

$15990*
","142,500 km",Sedan,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2015-subaru-impreza-2-0i-g4-auto-awd-my16/SSE-AD-14946483/?Cr=312
2010 Subaru Impreza WRX G3 Manual AWD MY11,Manual,"

$15999*
","210,000 km",Hatch,4cyl 2.5L Turbo Petrol,VIC,https://www.carsales.com.au//cars/details/2010-subaru-impreza-wrx-g3-manual-awd-my11/SSE-AD-15058891/?Cr=313
2017 Subaru Impreza 2.0i-L G5 Auto AWD MY17,Automatic,"

$16000*
","150,000 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2017-subaru-impreza-2-0i-l-g5-auto-awd-my17/SSE-AD-15106922/?Cr=314
2004 Subaru Impreza WRX S Manual AWD MY04,Manual,"

$16000*
","250,000 km",Sedan,4cyl 2.0L Turbo Petrol,QLD,https://www.carsales.com.au//cars/details/2004-subaru-impreza-wrx-s-manual-awd-my04/SSE-AD-14849347/?Cr=315
2002 Subaru Impreza WRX S Auto AWD MY02,Automatic,"

$16000*
","236,000 km",Sedan,4cyl 2.0L Turbo Petrol,VIC,https://www.carsales.com.au//cars/details/2002-subaru-impreza-wrx-s-auto-awd-my02/SSE-AD-14085070/?Cr=316
2015 Subaru Impreza 2.0i Premium G4 Auto AWD MY16,Automatic,"

$16000*
","140,000 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2015-subaru-impreza-2-0i-premium-g4-auto-awd-my16/SSE-AD-14865109/?Cr=317
2012 Subaru Impreza 2.0i-L G4 Auto AWD MY12,Automatic,"

$16000*
","96,038 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-l-g4-auto-awd-my12/SSE-AD-14754196/?Cr=318
2015 Subaru Impreza 2.0i Premium G4 Auto AWD MY15,Automatic,"

$16000*
","150,000 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2015-subaru-impreza-2-0i-premium-g4-auto-awd-my15/SSE-AD-14037605/?Cr=319
2016 Subaru Impreza 2.0i Premium G4 Manual AWD MY16,Manual,"

$16000*
","104,000 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2016-subaru-impreza-2-0i-premium-g4-manual-awd-my16/SSE-AD-7065184/?Cr=320
